Date,Ticker,Open,High,Low,Close,Volume
2015-06-15,AAPL,28.24221436506008,28.49753639145246,28.154867445964324,28.425867080688477,175955600
2015-06-15,AMZN,21.382999420166016,21.40250015258789,21.131999969482422,21.183500289916992,41020000
2015-06-15,AVGO,10.605714584878875,10.976106780907253,10.594282466758026,10.907515525817871,34565000
2015-06-15,BRK-B,139.72000122070312,139.9600067138672,138.77999877929688,139.39999389648438,2859500
2015-06-15,GOOGL,26.97472418928367,27.04033071274591,26.799774724036304,26.988143920898438,27150000
2015-06-15,META,80.17215250003372,80.55036723121187,79.69440078216127,80.3313980102539,18805100
2015-06-15,MSFT,39.409271998994214,39.58269079623028,39.03642274262763,39.43528366088867,33254500
2015-06-15,TSM,17.6270084451187,17.664689959345516,17.50643047439848,17.52903938293457,12984800
2015-06-16,AAPL,28.450504039004716,28.634156757683492,28.302686830668723,28.57816505432129,125976400
2015-06-16,AMZN,21.207500457763672,21.398500442504883,21.133499145507812,21.363000869750977,45928000
2015-06-16,AVGO,10.875503862906022,10.935711259561783,10.774902846532736,10.821393013000488,20998000
2015-06-16,BRK-B,139.47000122070312,139.72999572753906,138.9199981689453,139.7100067138672,2369900
2015-06-16,GOOGL,27.061704529971106,27.171544219827627,26.91707174898247,27.081087112426758,32526000
2015-06-16,META,80.44088409803064,81.12764983208288,80.07261698387394,80.67975616455078,13693700
2015-06-16,MSFT,39.32254419858897,40.09425735222316,39.279190344666986,39.73875045776367,27070300
2015-06-16,TSM,17.513964584918053,17.82294577588697,17.483820814712665,17.770193099975586,12381400
2015-06-17,AAPL,28.60504435907014,28.640878164028962,28.385556109546233,28.51097869873047,131672400
2015-06-17,AMZN,21.417999267578125,21.5674991607666,21.237499237060547,21.390499114990234,43718000
2015-06-17,AVGO,10.814516147657164,10.890944117221206,10.658604051856418,10.752610206604004,25429000
2015-06-17,BRK-B,139.85000610351562,140.55999755859375,139.16000366210938,139.97000122070312,2280200
2015-06-17,GOOGL,27.108422105883225,27.25454511897375,26.92899813779177,27.167070388793945,24440000
2015-06-17,META,81.37647586468478,81.83431714914309,80.95844026269592,81.40633392333984,18350300
2015-06-17,MSFT,39.652046218394695,39.946857106206416,39.33122367532205,39.86014938354492,28704100
2015-06-17,TSM,17.75511214604665,17.86061888565283,17.672215738915572,17.78525733947754,12642300
2015-06-18,AAPL,28.495309190019356,28.73719214127102,28.493069042594,28.640886306762695,141628800
2015-06-18,AMZN,21.514999389648438,21.986499786376953,21.470500946044922,21.969499588012695,67568000
2015-06-18,AVGO,10.755666260637083,10.986477865386139,10.755666260637083,10.929157257080078,25298000
2015-06-18,BRK-B,140.25,142.80999755859375,140.1999969482422,142.6699981689453,4583700
2015-06-18,GOOGL,27.23665306037973,27.696395462782828,27.23665306037973,27.64321517944336,41192000
2015-06-18,META,81.25702571212717,82.79975769120813,81.18735438624897,82.52107238769531,26782600
2015-06-18,MSFT,40.076922297374395,40.57983304640691,40.03356512803205,40.510467529296875,32658300
2015-06-18,TSM,17.830476454843637,17.958590671970835,17.76265119651735,17.905838012695312,11225200
2015-06-19,AAPL,28.60279790917806,28.627434392228153,28.309401967602728,28.35419464111328,218867600
2015-06-19,AMZN,22.01300048828125,22.249500274658203,21.66200065612793,21.746000289916992,89902000
2015-06-19,AVGO,10.92992104904566,10.998706070152767,10.822158189451027,10.92074966430664,26881000
2015-06-19,BRK-B,142.17999267578125,142.9600067138672,140.9600067138672,140.9600067138672,6044000
2015-06-19,GOOGL,27.660112909724795,27.72919854863617,27.44838338137115,27.709814071655273,59290000
2015-06-19,META,82.4414539280201,82.59075181056876,81.73478538380255,82.12295532226562,23353200
2015-06-19,MSFT,40.57116829398042,40.60585271039458,39.877496504137206,39.97287368774414,63837000
2015-06-19,TSM,17.800336306259375,17.845552675185,17.62700425680665,17.634540557861328,11609100
2015-06-22,AAPL,28.5535295552786,28.68119057500859,28.46170404713027,28.580406188964844,136157200
2015-06-22,AMZN,21.850000381469727,21.961999893188477,21.708999633789062,21.81450080871582,36472000
2015-06-22,AVGO,11.017813332964177,11.092712124021615,10.852729137917736,10.950556755065918,22846000
2015-06-22,BRK-B,142.0,142.5399932861328,141.11000061035156,141.52999877929688,2339300
2015-06-22,GOOGL,27.80375135499634,28.111902720889642,27.77889887879745,27.817169189453125,34752000
2015-06-22,META,83.0187358158123,84.57141558447462,82.91919883075995,84.34249114990234,29383100
2015-06-22,MSFT,40.17231285939898,40.51047769593542,40.024905723554006,40.085601806640625,20318100
2015-06-22,TSM,17.830480661669917,18.003811279441933,17.785264291251675,17.96613121032715,13407100
2015-06-23,AAPL,28.551292309309744,28.580407382136904,28.416910843999617,28.45050621032715,121075600
2015-06-23,AMZN,21.779499053955078,22.351999282836914,21.684499740600586,22.29949951171875,64900000
2015-06-23,AVGO,11.002522963984033,11.002522963984033,10.76559768859191,10.825210571289062,21497000
2015-06-23,BRK-B,141.6199951171875,142.14999389648438,140.9499969482422,141.3300018310547,1974500
2015-06-23,GOOGL,27.822636817115438,28.076614407683817,27.691423783485924,28.001564025878906,31396000
